# Forceps scene export at Fri Apr 19 14:34:56 CEST 2024

# Genotypes included in the simulation
# genoptypeName	id name sname type s hmax amax g ddmin witn witx drtol ntol brow ly la lq immt ageMaturityForReproduction
# 0-Genotype-1	0 Abies alba AAlb E5 75.0 50.0 366.0 350.0 841.0 -6.0 5.0 0.23 3 5 0.05 1.0 2 -12000.0 40.0
# 17-Genotype-1	17 Fagus sylvatica FSyl D3 76.0 50.0 400.0 260.0 841.0 -6.0 9.0 0.25 2 3 0.05 1.0 2 -12000.0 45.0

#Trees
#date	patchId	id	speciesId	speciesShortName	genotypeName	age	dbh(cm)	height(m)	volume(m3)	crownA1	crownLength	dbhIncrement	slowGrowthIndex	foliageArea	LAI	lightAvailability	algf	treeDroughtIndex	droughtIndexModifier	basalArea(m2)	biomass(kg)	x	y

1969	4	40000092	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.6083	0.0705	0.0908	0	0	0.000127	0.908823	62.0202	62.0202
1969	4	40000093	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.6083	0.0705	0.0908	0	0	0.000127	0.908823	62.0202	62.0202
1969	4	40000094	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.6083	0.0705	0.0908	0	0	0.000127	0.908823	62.0202	62.0202
1969	5	50000002	17	FSyl	17-Genotype-1	104	29.7499	19.4519	0.5142	0.0969	-1	0.6421	0	371.7707	4.6342	0.3139	0.7061	0	1	0.069512	572.310644	8.86	44.3001
1969	5	50000006	17	FSyl	17-Genotype-1	84	20.8085	14.8705	0.1996	0.0844	-1	0.5887	0	176.3207	6.6973	0.1874	0.4715	0	1	0.034007	245.897684	8.86	44.3001
1969	5	50000007	0	AAlb	0-Genotype-1	124	25.4749	17.1697	0.3383	0.3409	-1	0.8133	0	263.0088	5.4718	0.2546	0.6131	0	1	0.05097	331.91233	8.86	44.3001
1969	5	50000014	17	FSyl	17-Genotype-1	81	22.359	15.7115	0.2415	0.0883	-1	0.6094	0	208.4837	6.1358	0.2157	0.5364	0	1	0.039264	292.724295	8.86	44.3001
1969	5	50000023	0	AAlb	0-Genotype-1	125	41.8506	24.497	1.2489	0.365	-1	0.912	0	592.8828	1.8882	0.6237	0.9302	0	1	0.137561	1059.612532	8.86	44.3001
1969	5	50000026	17	FSyl	17-Genotype-1	98	33.9583	21.3964	0.7287	0.1021	-1	0.6591	0	490.4904	3.4502	0.4221	0.8221	0	1	0.09057	784.387168	8.86	44.3001
1969	5	50000027	17	FSyl	17-Genotype-1	19	11.9346	9.6446	0.0462	0.0709	-1	0.4847	0	57.5673	8.3673	0.1235	0.2888	0	1	0.011187	68.014492	8.86	44.3001
1969	5	50000028	17	FSyl	17-Genotype-1	19	11.9346	9.6446	0.0462	0.0709	-1	0.4847	0	57.5673	8.3673	0.1235	0.2888	0	1	0.011187	68.014492	8.86	44.3001
1969	5	50000029	17	FSyl	17-Genotype-1	19	11.9346	9.6446	0.0462	0.0709	-1	0.4847	0	57.5673	8.3673	0.1235	0.2888	0	1	0.011187	68.014492	8.86	44.3001
1969	5	50000033	17	FSyl	17-Genotype-1	18	10.9701	9.0318	0.0371	0.068	-1	0.4485	0	47.8861	8.6724	0.1144	0.2583	0	1	0.009452	56.07541	8.86	44.3001
1969	5	50000034	17	FSyl	17-Genotype-1	18	10.9701	9.0318	0.0371	0.068	-1	0.4485	0	47.8861	8.6724	0.1144	0.2583	0	1	0.009452	56.07541	8.86	44.3001
1969	5	50000035	0	AAlb	0-Genotype-1	17	14.5997	11.1745	0.0776	0.3716	-1	0.7769	0	124.3716	7.4895	0.1538	0.3821	0	1	0.016741	94.868535	8.86	44.3001
1969	5	50000036	0	AAlb	0-Genotype-1	17	14.5997	11.1745	0.0776	0.3716	-1	0.7769	0	124.3716	7.4895	0.1538	0.3821	0	1	0.016741	94.868535	8.86	44.3001
1969	5	50000037	17	FSyl	17-Genotype-1	17	10.0367	8.4297	0.0295	0.0656	-1	0.4178	0	39.6913	8.9252	0.1074	0.2338	0	1	0.007912	46.145529	8.86	44.3001
1969	5	50000039	17	FSyl	17-Genotype-1	17	10.0367	8.4297	0.0295	0.0656	-1	0.4178	0	39.6913	8.9252	0.1074	0.2338	0	1	0.007912	46.145529	8.86	44.3001
1969	5	50000041	0	AAlb	0-Genotype-1	16	13.2071	10.3316	0.0597	0.3575	-1	0.7355	0	102.9458	7.8173	0.1417	0.3464	0	1	0.013699	75.125373	8.86	44.3001
1969	5	50000042	17	FSyl	17-Genotype-1	16	9.2087	7.8883	0.0236	0.0645	-1	0.4034	0	33.735	9.0326	0.1045	0.2236	0	1	0.00666	38.89007	8.86	44.3001
1969	5	50000048	17	FSyl	17-Genotype-1	13	6.9417	6.3696	0.0115	0.0615	-1	0.3595	0	19.8783	9.3387	0.0968	0.1953	0	1	0.003785	25.864242	8.86	44.3001
1969	5	50000049	0	AAlb	0-Genotype-1	12	8.3601	7.2527	0.0183	0.2915	-1	0.5041	0	42.2795	9.1673	0.1011	0.211	0	1	0.005489	26.89423	8.86	44.3001
1969	5	50000051	17	FSyl	17-Genotype-1	12	6.2222	5.8762	0.0087	0.0609	-1	0.3489	0	16.3624	9.3908	0.0956	0.1907	0	1	0.003041	24.205265	8.86	44.3001
1969	5	50000053	0	AAlb	0-Genotype-1	11	7.3188	6.5606	0.013	0.2858	-1	0.4806	0	33.9544	9.2754	0.0984	0.2011	0	1	0.004207	22.797656	8.86	44.3001
1969	5	50000054	17	FSyl	17-Genotype-1	11	5.458	5.3461	0.0063	0.058	-1	0.313	0	12.4692	9.6718	0.0891	0.1659	0	1	0.00234	18.731849	8.86	44.3001
1969	5	50000055	17	FSyl	17-Genotype-1	11	5.458	5.3461	0.0063	0.058	-1	0.313	0	12.4692	9.6718	0.0891	0.1659	0	1	0.00234	18.731849	8.86	44.3001
1969	5	50000056	17	FSyl	17-Genotype-1	11	5.458	5.3461	0.0063	0.058	-1	0.313	0	12.4692	9.6718	0.0891	0.1659	0	1	0.00234	18.731849	8.86	44.3001
1969	5	50000057	0	AAlb	0-Genotype-1	10	6.254	5.8414	0.0088	0.2709	-1	0.4296	0	25.4177	9.5527	0.0918	0.1763	0	1	0.003072	25.110443	8.86	44.3001
1969	5	50000058	0	AAlb	0-Genotype-1	10	6.254	5.8414	0.0088	0.2709	-1	0.4296	0	25.4177	9.5527	0.0918	0.1763	0	1	0.003072	25.110443	8.86	44.3001
1969	5	50000059	0	AAlb	0-Genotype-1	9	5.2946	5.1831	0.0058	0.2576	-1	0.3839	0	18.8283	9.7918	0.0865	0.1557	0	1	0.002202	17.517003	8.86	44.3001
1969	5	50000061	0	AAlb	0-Genotype-1	9	5.2946	5.1831	0.0058	0.2576	-1	0.3839	0	18.8283	9.7918	0.0865	0.1557	0	1	0.002202	17.517003	8.86	44.3001
1969	5	50000062	17	FSyl	17-Genotype-1	9	4.1767	4.4429	0.0033	0.0557	-1	0.2762	0	7.5989	9.8886	0.0844	0.1475	0	1	0.00137	9.650482	8.86	44.3001
1969	5	50000063	17	FSyl	17-Genotype-1	9	4.1767	4.4429	0.0033	0.0557	-1	0.2762	0	7.5989	9.8886	0.0844	0.1475	0	1	0.00137	9.650482	8.86	44.3001
1969	5	50000064	17	FSyl	17-Genotype-1	9	4.1767	4.4429	0.0033	0.0557	-1	0.2762	0	7.5989	9.8886	0.0844	0.1475	0	1	0.00137	9.650482	8.86	44.3001
1969	5	50000065	17	FSyl	17-Genotype-1	9	4.1767	4.4429	0.0033	0.0557	-1	0.2762	0	7.5989	9.8886	0.0844	0.1475	0	1	0.00137	9.650482	8.86	44.3001
1969	5	50000067	17	FSyl	17-Genotype-1	8	3.637	4.057	0.0024	0.0551	-1	0.262	0	5.9412	9.9453	0.0832	0.1428	0	1	0.001039	6.893346	8.86	44.3001
1969	5	50000068	17	FSyl	17-Genotype-1	8	3.637	4.057	0.0024	0.0551	-1	0.262	0	5.9412	9.9453	0.0832	0.1428	0	1	0.001039	6.893346	8.86	44.3001
1969	5	50000069	17	FSyl	17-Genotype-1	8	3.637	4.057	0.0024	0.0551	-1	0.262	0	5.9412	9.9453	0.0832	0.1428	0	1	0.001039	6.893346	8.86	44.3001
1969	5	50000070	17	FSyl	17-Genotype-1	7	3.1947	3.7384	0.0017	0.055	-1	0.2516	0	4.7523	9.9605	0.0829	0.1416	0	1	0.000802	5.053159	8.86	44.3001
1969	5	50000071	17	FSyl	17-Genotype-1	6	2.7027	3.3813	0.0012	0.0545	-1	0.2353	0	3.5456	10.0056	0.082	0.1379	0	1	0.000574	3.376139	8.86	44.3001
1969	5	50000072	17	FSyl	17-Genotype-1	6	2.7027	3.3813	0.0012	0.0545	-1	0.2353	0	3.5456	10.0056	0.082	0.1379	0	1	0.000574	3.376139	8.86	44.3001
1969	5	50000073	17	FSyl	17-Genotype-1	6	2.7027	3.3813	0.0012	0.0545	-1	0.2353	0	3.5456	10.0056	0.082	0.1379	0	1	0.000574	3.376139	8.86	44.3001
1969	5	50000074	17	FSyl	17-Genotype-1	6	2.7027	3.3813	0.0012	0.0545	-1	0.2353	0	3.5456	10.0056	0.082	0.1379	0	1	0.000574	3.376139	8.86	44.3001
1969	5	50000075	0	AAlb	0-Genotype-1	5	2.6078	3.287	0.0011	0.2446	-1	0.2919	0	6.1805	10.0253	0.0816	0.1363	0	1	0.000534	3.318786	8.86	44.3001
1969	5	50000076	17	FSyl	17-Genotype-1	5	2.2906	3.0801	0.0008	0.0541	-1	0.2192	0	2.6579	10.0422	0.0812	0.1349	0	1	0.000412	2.268688	8.86	44.3001
1969	5	50000077	17	FSyl	17-Genotype-1	5	2.2906	3.0801	0.0008	0.0541	-1	0.2192	0	2.6579	10.0422	0.0812	0.1349	0	1	0.000412	2.268688	8.86	44.3001
1969	5	50000078	0	AAlb	0-Genotype-1	4	2.1241	2.9372	0.0007	0.2429	-1	0.2667	0	4.5119	10.0566	0.0809	0.1337	0	1	0.000354	2.076358	8.86	44.3001
1969	5	50000079	17	FSyl	17-Genotype-1	4	1.9298	2.8147	0.0005	0.0537	-1	0.202	0	1.9713	10.0817	0.0804	0.1317	0	1	0.000292	1.503166	8.86	44.3001
1969	5	50000080	17	FSyl	17-Genotype-1	4	1.9298	2.8147	0.0005	0.0537	-1	0.202	0	1.9713	10.0817	0.0804	0.1317	0	1	0.000292	1.503166	8.86	44.3001
1969	5	50000081	17	FSyl	17-Genotype-1	4	1.9298	2.8147	0.0005	0.0537	-1	0.202	0	1.9713	10.0817	0.0804	0.1317	0	1	0.000292	1.503166	8.86	44.3001
1969	5	50000082	17	FSyl	17-Genotype-1	4	1.9298	2.8147	0.0005	0.0537	-1	0.202	0	1.9713	10.0817	0.0804	0.1317	0	1	0.000292	1.503166	8.86	44.3001
1969	5	50000083	0	AAlb	0-Genotype-1	3	1.7746	2.6829	0.0004	0.241	-1	0.2432	0	3.4183	10.0926	0.0802	0.1308	0	1	0.000247	1.380184	8.86	44.3001
1969	5	50000084	17	FSyl	17-Genotype-1	3	1.6654	2.6194	0.0004	0.0534	-1	0.1873	0	1.5258	10.112	0.0798	0.1292	0	1	0.000218	1.056112	8.86	44.3001
1969	5	50000085	17	FSyl	17-Genotype-1	3	1.6654	2.6194	0.0004	0.0534	-1	0.1873	0	1.5258	10.112	0.0798	0.1292	0	1	0.000218	1.056112	8.86	44.3001
1969	5	50000086	17	FSyl	17-Genotype-1	3	1.6654	2.6194	0.0004	0.0534	-1	0.1873	0	1.5258	10.112	0.0798	0.1292	0	1	0.000218	1.056112	8.86	44.3001
1969	5	50000087	17	FSyl	17-Genotype-1	3	1.6654	2.6194	0.0004	0.0534	-1	0.1873	0	1.5258	10.112	0.0798	0.1292	0	1	0.000218	1.056112	8.86	44.3001
1969	5	50000088	0	AAlb	0-Genotype-1	2	1.4886	2.4737	0.0003	0.238	-1	0.2186	0	2.5933	10.1203	0.0797	0.1285	0	1	0.000174	0.926221	8.86	44.3001
1969	5	50000089	17	FSyl	17-Genotype-1	2	1.4435	2.4547	0.0003	0.0532	-1	0.1735	0	1.1918	10.1317	0.0794	0.1276	0	1	0.000164	0.750786	8.86	44.3001
1969	5	50000090	17	FSyl	17-Genotype-1	2	1.4435	2.4547	0.0003	0.0532	-1	0.1735	0	1.1918	10.1317	0.0794	0.1276	0	1	0.000164	0.750786	8.86	44.3001
1969	5	50000091	17	FSyl	17-Genotype-1	2	1.4435	2.4547	0.0003	0.0532	-1	0.1735	0	1.1918	10.1317	0.0794	0.1276	0	1	0.000164	0.750786	8.86	44.3001
1969	5	50000092	0	AAlb	0-Genotype-1	1	1.27	2.3132	0.0002	0.53	-1	0	0	4.5513	10.1773	0.0785	0.124	0	0	0.000127	1.193209	8.86	44.3001
1969	5	50000093	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.1628	0.0788	0.1251	0	0	0.000127	0.908823	8.86	44.3001
1969	5	50000094	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.1628	0.0788	0.1251	0	0	0.000127	0.908823	8.86	44.3001
1969	5	50000095	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.1628	0.0788	0.1251	0	0	0.000127	0.908823	8.86	44.3001
1969	5	50000096	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.1628	0.0788	0.1251	0	0	0.000127	0.908823	8.86	44.3001
1969	5	50000097	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	10.1628	0.0788	0.1251	0	0	0.000127	0.908823	8.86	44.3001
1969	6	60000001	17	FSyl	17-Genotype-1	20	30.748	19.9247	0.561	0.0848	-1	0.6146	0	344.1021	5.3893	0.2599	0.6225	0	1	0.074254	595.547902	26.5801	44.3001
1969	6	60000008	17	FSyl	17-Genotype-1	111	31.9165	20.469	0.619	0.0905	-1	0.6449	0	391.5919	4.2934	0.3419	0.7419	0	1	0.080006	659.438603	26.5801	44.3001
1969	6	60000012	17	FSyl	17-Genotype-1	99	20.8785	14.9089	0.2014	0.0509	-1	0.3556	0	106.9395	8.0737	0.1329	0.3192	0	1	0.034236	219.4251	26.5801	44.3001
1969	6	60000013	17	FSyl	17-Genotype-1	103	19.0673	13.9015	0.1584	0.0486	-1	0.3324	0	87.6124	8.3527	0.1239	0.2903	0	1	0.028554	176.664758	26.5801	44.3001
1969	6	60000015	17	FSyl	17-Genotype-1	20	28.4378	18.819	0.4564	0.0705	-1	0.5567	0	250.4834	6.187	0.2129	0.5305	0	1	0.063516	476.825522	26.5801	44.3001
1969	6	60000016	17	FSyl	17-Genotype-1	20	23.2505	16.1859	0.2678	0.0592	-1	0.4389	0	149.3061	7.3172	0.1605	0.4012	0	1	0.042457	289.496442	26.5801	44.3001
1969	6	60000017	17	FSyl	17-Genotype-1	98	34.4357	21.609	0.7559	0.1012	-1	0.6858	0	498.051	1.5861	0.6726	0.9444	0	1	0.093134	807.871066	26.5801	44.3001
1969	6	60000018	17	FSyl	17-Genotype-1	99	26.3513	17.7855	0.3731	0.0658	-1	0.501	0	205.5625	6.8417	0.1808	0.4549	0	1	0.054537	394.493604	26.5801	44.3001
1969	6	60000024	17	FSyl	17-Genotype-1	90	22.2108	15.632	0.2373	0.0559	-1	0.4018	0	130.6031	7.7331	0.1447	0.3555	0	1	0.038745	257.691072	26.5801	44.3001
1969	6	60000028	17	FSyl	17-Genotype-1	95	16.1776	12.2338	0.1026	0.042	-1	0.2695	0	57.2792	8.9881	0.1057	0.2278	0	1	0.020555	117.893461	26.5801	44.3001
1969	6	60000030	17	FSyl	17-Genotype-1	98	15.3631	11.75	0.0895	0.0407	-1	0.2563	0	50.8158	9.15	0.1015	0.2126	0	1	0.018537	104.111937	26.5801	44.3001
1969	6	60000031	17	FSyl	17-Genotype-1	20	33.8173	21.3333	0.7207	0.0961	-1	0.6673	0	458.4933	3.0463	0.4669	0.8555	0	1	0.089819	764.339793	26.5801	44.3001
1969	6	60000035	17	FSyl	17-Genotype-1	99	18.2736	13.4509	0.1415	0.0466	-1	0.3109	0	78.1115	8.6015	0.1164	0.2653	0	1	0.026226	158.947012	26.5801	44.3001
1969	6	60000036	17	FSyl	17-Genotype-1	96	16.941	12.6817	0.1159	0.0435	-1	0.2847	0	64.1415	8.8057	0.1106	0.2453	0	1	0.022541	131.893694	26.5801	44.3001
1969	6	60000040	17	FSyl	17-Genotype-1	19	4.1205	4.4028	0.0032	0.039	-1	0.215	0	5.1984	9.1941	0.1004	0.2085	0	1	0.001333	7.617576	26.5801	44.3001
1969	6	60000041	0	AAlb	0-Genotype-1	18	4.2726	4.4712	0.0034	0.1634	-1	0.2572	0	8.6591	9.1776	0.1008	0.2101	0	1	0.001434	8.18768	26.5801	44.3001
1969	6	60000042	17	FSyl	17-Genotype-1	18	3.7558	4.1422	0.0025	0.0387	-1	0.2076	0	4.402	9.2362	0.0994	0.2047	0	1	0.001108	6.078559	26.5801	44.3001
1969	6	60000043	17	FSyl	17-Genotype-1	18	3.7558	4.1422	0.0025	0.0387	-1	0.2076	0	4.402	9.2362	0.0994	0.2047	0	1	0.001108	6.078559	26.5801	44.3001
1969	6	60000044	17	FSyl	17-Genotype-1	18	3.7558	4.1422	0.0025	0.0387	-1	0.2076	0	4.402	9.2362	0.0994	0.2047	0	1	0.001108	6.078559	26.5801	44.3001
1969	6	60000045	17	FSyl	17-Genotype-1	17	3.4551	3.9262	0.0021	0.0385	-1	0.2015	0	3.8016	9.3652	0.0962	0.193	0	1	0.000938	4.969107	26.5801	44.3001
1969	6	60000046	17	FSyl	17-Genotype-1	17	3.4551	3.9262	0.0021	0.0385	-1	0.2015	0	3.8016	9.3652	0.0962	0.193	0	1	0.000938	4.969107	26.5801	44.3001
1969	6	60000047	17	FSyl	17-Genotype-1	17	3.4551	3.9262	0.0021	0.0385	-1	0.2015	0	3.8016	9.3652	0.0962	0.193	0	1	0.000938	4.969107	26.5801	44.3001
1969	6	60000048	17	FSyl	17-Genotype-1	16	3.209	3.7487	0.0017	0.0383	-1	0.1941	0	3.3399	9.3865	0.0957	0.191	0	1	0.000809	4.158047	26.5801	44.3001
1969	6	60000049	17	FSyl	17-Genotype-1	16	3.209	3.7487	0.0017	0.0383	-1	0.1941	0	3.3399	9.3865	0.0957	0.191	0	1	0.000809	4.158047	26.5801	44.3001
1969	6	60000050	0	AAlb	0-Genotype-1	13	2.8913	3.4908	0.0014	0.1599	-1	0.2211	0	4.7157	9.445	0.0943	0.1858	0	1	0.000657	3.275643	26.5801	44.3001
1969	6	60000053	17	FSyl	17-Genotype-1	13	2.6766	3.3623	0.0011	0.038	-1	0.1805	0	2.4327	9.4683	0.0938	0.1837	0	1	0.000563	2.686819	26.5801	44.3001
1969	6	60000055	17	FSyl	17-Genotype-1	13	2.6766	3.3623	0.0011	0.038	-1	0.1805	0	2.4327	9.4683	0.0938	0.1837	0	1	0.000563	2.686819	26.5801	44.3001
1969	6	60000056	17	FSyl	17-Genotype-1	13	2.6766	3.3623	0.0011	0.038	-1	0.1805	0	2.4327	9.4683	0.0938	0.1837	0	1	0.000563	2.686819	26.5801	44.3001
1969	6	60000057	17	FSyl	17-Genotype-1	12	2.5529	3.272	0.001	0.0379	-1	0.177	0	2.2399	9.4952	0.0931	0.1814	0	1	0.000512	2.397727	26.5801	44.3001
1969	6	60000058	17	FSyl	17-Genotype-1	12	2.5529	3.272	0.001	0.0379	-1	0.177	0	2.2399	9.4952	0.0931	0.1814	0	1	0.000512	2.397727	26.5801	44.3001
1969	6	60000059	0	AAlb	0-Genotype-1	11	2.6036	3.284	0.0011	0.1579	-1	0.2088	0	3.9805	9.481	0.0935	0.1826	0	1	0.000532	2.557452	26.5801	44.3001
1969	6	60000060	17	FSyl	17-Genotype-1	10	2.3621	3.1325	0.0009	0.0378	-1	0.171	0	1.9557	9.5185	0.0926	0.1793	0	1	0.000438	1.989229	26.5801	44.3001
1969	6	60000061	17	FSyl	17-Genotype-1	10	2.3621	3.1325	0.0009	0.0378	-1	0.171	0	1.9557	9.5185	0.0926	0.1793	0	1	0.000438	1.989229	26.5801	44.3001
1969	6	60000062	17	FSyl	17-Genotype-1	9	2.292	3.0811	0.0008	0.0377	-1	0.1684	0	1.8546	9.5412	0.0921	0.1773	0	1	0.000413	1.84982	26.5801	44.3001
1969	6	60000064	17	FSyl	17-Genotype-1	9	2.292	3.0811	0.0008	0.0377	-1	0.1684	0	1.8546	9.5412	0.0921	0.1773	0	1	0.000413	1.84982	26.5801	44.3001
1969	6	60000065	0	AAlb	0-Genotype-1	8	2.3613	3.1091	0.0009	0.1563	-1	0.1989	0	3.4031	9.5294	0.0923	0.1783	0	1	0.000438	2.033476	26.5801	44.3001
1969	6	60000066	17	FSyl	17-Genotype-1	7	3.4699	3.9369	0.0021	0.0625	-1	0.3238	0	6.2215	9.3289	0.0971	0.1962	0	1	0.000946	6.671348	26.5801	44.3001
1969	6	60000067	0	AAlb	0-Genotype-1	6	3.5551	3.9645	0.0022	0.2845	-1	0.4135	0	11.4422	9.309	0.0976	0.198	0	1	0.000993	7.433631	26.5801	44.3001
1969	6	60000068	0	AAlb	0-Genotype-1	6	3.5551	3.9645	0.0022	0.2845	-1	0.4135	0	11.4422	9.309	0.0976	0.198	0	1	0.000993	7.433631	26.5801	44.3001
1969	6	60000069	17	FSyl	17-Genotype-1	6	2.9289	3.5458	0.0014	0.0611	-1	0.2958	0	4.5589	9.43	0.0947	0.1871	0	1	0.000674	4.392144	26.5801	44.3001
1969	6	60000070	17	FSyl	17-Genotype-1	6	2.9289	3.5458	0.0014	0.0611	-1	0.2958	0	4.5589	9.43	0.0947	0.1871	0	1	0.000674	4.392144	26.5801	44.3001
1969	6	60000071	17	FSyl	17-Genotype-1	6	2.9289	3.5458	0.0014	0.0611	-1	0.2958	0	4.5589	9.43	0.0947	0.1871	0	1	0.000674	4.392144	26.5801	44.3001
1969	6	60000072	17	FSyl	17-Genotype-1	5	2.4833	3.2212	0.001	0.0606	-1	0.2752	0	3.4126	9.5061	0.0929	0.1804	0	1	0.000484	2.94954	26.5801	44.3001
1969	6	60000073	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000074	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000075	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000076	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000077	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000078	17	FSyl	17-Genotype-1	4	2.0641	2.9137	0.0006	0.0598	-1	0.2505	0	2.4615	9.5882	0.091	0.1732	0	1	0.000335	1.886373	26.5801	44.3001
1969	6	60000079	0	AAlb	0-Genotype-1	3	1.8946	2.7704	0.0005	0.2731	-1	0.306	0	4.2738	9.6018	0.0907	0.172	0	1	0.000282	1.736611	26.5801	44.3001
1969	6	60000080	17	FSyl	17-Genotype-1	3	1.7511	2.6828	0.0004	0.0596	-1	0.2315	0	1.8541	9.6136	0.0904	0.171	0	1	0.000241	1.274032	26.5801	44.3001
1969	6	60000081	17	FSyl	17-Genotype-1	3	1.7511	2.6828	0.0004	0.0596	-1	0.2315	0	1.8541	9.6136	0.0904	0.171	0	1	0.000241	1.274032	26.5801	44.3001
1969	6	60000082	17	FSyl	17-Genotype-1	2	1.4825	2.4838	0.0003	0.0595	-1	0.2125	0	1.3939	9.6225	0.0902	0.1702	0	1	0.000173	0.857572	26.5801	44.3001
1969	6	60000083	17	FSyl	17-Genotype-1	2	1.4825	2.4838	0.0003	0.0595	-1	0.2125	0	1.3939	9.6225	0.0902	0.1702	0	1	0.000173	0.857572	26.5801	44.3001
1969	6	60000084	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	6	60000085	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	6	60000086	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	6	60000087	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	6	60000088	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	6	60000089	17	FSyl	17-Genotype-1	1	1.27	2.3257	0.0002	0.1084	-1	0	0	1.9529	9.6598	0.0894	0.167	0	0	0.000127	0.908823	26.5801	44.3001
1969	7	70000002	17	FSyl	17-Genotype-1	72	25.4705	17.339	0.341	0.0322	-1	0.1422	0	94.9369	10.8381	0.0666	0.074	0	1	0.050953	323.740115	44.3001	44.3001
1969	7	70000003	17	FSyl	17-Genotype-1	151	32.6447	20.8031	0.6568	0.0512	-1	0.2839	0	229.9694	9.4641	0.0939	0.1841	0	1	0.083698	616.597842	44.3001	44.3001
1969	7	70000004	17	FSyl	17-Genotype-1	20	29.4816	19.3235	0.502	0.0403	-1	0.1877	0	152.2821	10.5358	0.0718	0.0962	0	1	0.068264	469.022643	44.3001	44.3001
1969	7	70000007	17	FSyl	17-Genotype-1	155	30.7788	19.9392	0.5625	0.0453	-1	0.2309	0	184.244	10.0508	0.081	0.1342	0	1	0.074404	527.457588	44.3001	44.3001
1969	7	70000008	17	FSyl	17-Genotype-1	133	14.9512	11.503	0.0834	0.025	-1	0	1	29.7901	12.2686	0.0466	0	0	1	0.017557	90.619793	44.3001	44.3001
1969	7	70000009	17	FSyl	17-Genotype-1	20	39.8187	23.8997	1.1058	0.0664	-1	0.4324	0	418.4399	7.775	0.1432	0.351	0	1	0.124527	1024.968342	44.3001	44.3001
1969	7	70000011	17	FSyl	17-Genotype-1	20	42.189	24.8489	1.2856	0.0768	-1	0.538	0	533.5242	6.4424	0.1998	0.5009	0	1	0.139794	1206.865467	44.3001	44.3001
1969	7	70000012	17	FSyl	17-Genotype-1	20	44.294	25.6629	1.4589	0.0876	-1	0.5889	0	661.7831	4.7433	0.3055	0.6944	0	1	0.154092	1391.314554	44.3001	44.3001
1969	7	70000014	17	FSyl	17-Genotype-1	118	35.4565	22.0583	0.8162	0.0581	-1	0.3496	0	300.3912	8.7317	0.1127	0.2525	0	1	0.098737	763.509735	44.3001	44.3001
1969	7	70000015	17	FSyl	17-Genotype-1	91	23.0102	16.0587	0.2606	0.0308	-1	0.1174	0	76.4403	11.3428	0.0587	0.0395	0	1	0.041584	253.98159	44.3001	44.3001
1969	7	70000016	17	FSyl	17-Genotype-1	138	47.3414	26.7947	1.7329	0.0979	-1	0.6243	0	827.6046	2.6357	0.5174	0.8857	0	1	0.176024	1667.05564	44.3001	44.3001
